AgeC_rcs1,AgeC_rcs2,AgeC_rcs3,AgeC_rcs4,PackYearsC_rcs1,PackYearsC_rcs2,SmokeFormer0to5C_cat,SmokeFormerPlus5C_cat,SmokeCurrentC_cat,AgeCXPackYearsC_int,AgeCXSmokeFormer0to5C_int,AgeCXSmokeFormerPlus5C_int,AgeCXSmokeCurrentC_int,DrinksLastWeekC_rcs1,FormerDrinkerC_cat,AgeCXDrinksLastWeekC_int,AgeCXFormerDrinkerC_int,FruitVegC_rcs1,FruitVegC_rcs2,AgeCXFruitVegC_int,PhysicalActivityC_rcs1,PhysicalActivityC_rcs2,AgeCXPhysicalActivityC_int,BMIC_rcs1,BMIC_rcs2,AgeCXBMIC_int,EduHSGrad2C_cat,EduSomePS2C_cat,EduPSGrad2C_cat,DiabetesC_cat,AgeCXDiabetesC_int,HypertensionC_cat,AgeCXHypertensionC_int,SurveyCycle2C_cat,SurveyCycle3C_cat,SurveyCycle4C_cat,H0_1Year,H0_5Year
0.142788021,-0.184234782,0.422921722,-0.286573734,0.006282499,9.342599238,0.44261537,-0.003255275,1.284926615,-0.000482249,-0.003645084,0.001492215,-0.020709625,0.010173746,0.148215848,-0.000783447,-0.006056972,0.016177749,0.061131109,-0.002356036,-0.119171722,0.135730776,0.000586395,0.0372735,-0.005163393,-0.00120852,-0.080408716,-0.053657451,-0.169972539,1.024608312,-0.015440093,0.391161401,-0.001715806,-0.10173817,-0.228782378,-0.49307053,0.001728559,0.010122742
0.170619015,-0.223142737,0.447572171,-0.195669456,0.004755901,6.313212393,0.17946425,-0.112426967,1.129153656,-0.000222962,-0.002534562,0.007090921,-0.025991302,0.001544938,0.421356965,-0.000159098,-0.009511041,-0.036269866,0.065076149,-0.000408316,-0.161688166,0.136974637,0.002935143,0.012747141,0.005310735,-0.000340365,-0.029900926,-0.008300363,-0.185253442,0.99214901,-0.02551411,0.226648827,0.004942037,-0.104720651,-0.278250364,-0.455917892,0.001997198,0.011482643
0.108749228,-0.060096083,0.126645142,-0.060373231,0.023660619,-19.49807839,0.059719421,-0.266346793,0.913408231,-0.000337016,-0.003297267,0.006069888,-0.014946359,-0.031226406,0.249984583,0.001196297,-0.00592753,-0.029058145,0.045728685,-0.00085276,-0.140603454,0.059255607,0.001254383,0.030546746,0.001189984,-0.000316111,0.026662953,-0.10936078,-0.08732369,0.877286524,-0.018430471,0.397103721,-0.006263576,-0.108987229,-0.306923948,-0.43570497,0.001281264,0.006568194
0.109350166,-0.123402113,0.40719593,-0.480443597,0.023865665,-14.61075437,0.353928909,0.007336244,1.195248642,-0.000427794,-5.35112E-05,2.65052E-05,-0.031633581,-0.027523755,0.200854645,-4.86242E-05,-0.002668622,-0.043279014,0.064701168,-0.001500953,-0.192131539,0.180638564,0.001642814,0.012200524,0.021161814,-0.000696799,-0.08778911,-0.001648606,-0.178426412,0.89942029,-0.017020131,0.339888906,-0.0045445,0.006400696,-0.192319583,-0.428021188,0.000928418,0.005388003
0.094825903,-0.028354315,0.14183891,-0.266788796,0.025048341,-19.52404829,0.284946955,-0.086977283,0.962771694,-0.000324193,-0.010515777,0.010254784,-0.015530524,-0.009329319,0.25399295,-0.000623446,-0.007047976,0.027081978,-0.015658983,-0.000775531,-0.140106504,0.136787907,0.001461457,0.030850432,-0.010280322,-0.000639231,-0.134899082,0.001076323,-0.159720798,0.966815758,-0.027600915,0.316476798,-0.005108756,-0.115908458,-0.38449095,-0.515475419,0.000933609,0.005251539
0.114514238,0.021454587,-0.195370619,0.313744128,-0.001285099,21.5077721,0.355618565,-0.13594223,1.121685803,-0.00040449,-0.009011582,0.007215221,-0.020389129,-0.019046539,0.174100536,-0.000395166,-0.002914135,0.062410576,-0.030323313,-0.001951329,-0.166764753,0.14866641,0.002827087,0.004782126,0.017309533,-0.00050058,-0.055904359,-0.153508235,-0.205844057,0.902483523,-0.015544347,0.436673604,-0.008066223,-0.230502668,-0.37022537,-0.464575097,0.000769334,0.004557051
0.121585543,-0.113997771,0.301612509,-0.292364021,0.023386621,-16.03252206,0.275504598,0.136029699,1.076090385,-0.000476416,0.010664551,-0.000508866,-0.024157771,-0.021441644,0.371241567,0.000331477,-0.010519453,-0.019462822,0.037294047,-0.000707104,-0.133443302,0.139057809,0.000308811,0.030066193,-0.010999661,-0.001068371,-0.127615075,-0.201756169,-0.322107913,0.924308702,-0.021681183,0.124583926,0.001844629,-0.057624864,-0.272524164,-0.427705187,0.001212015,0.007312847
0.136879021,-0.19657915,0.533487797,-0.484942097,0.023790681,-12.7988095,0.151965821,0.062756355,1.02043842,-0.00063727,0.008083153,0.002652283,-0.01379357,-0.007369605,0.291705321,-0.000255898,-0.006989978,0.008912352,0.030840136,-0.001099604,-0.104298068,0.112546046,0.000909597,0.018762921,-0.006385846,-0.000293673,-0.114658291,-0.131253633,-0.228969512,0.879644298,-0.017521094,0.457541756,-0.008255947,-0.10998793,-0.309396801,-0.512879741,0.001989325,0.011096534
0.071242876,0.1722712,-0.473077925,0.33209353,0.033785585,-23.98172346,-0.039756627,-0.160984454,1.041841196,-0.000596574,0.006995456,0.011785889,-0.024613268,-0.030890637,0.305110978,0.000355133,-0.00926774,-0.059320609,0.065720676,-0.000184217,-0.110628932,0.131818793,0.000690185,0.003082803,0.011696728,-0.00054619,-0.089844282,-0.067571419,-0.231778167,0.841833813,-0.017090755,0.488443125,-0.00966365,-0.131793653,-0.303520455,-0.518417991,0.000329515,0.001926051
0.09065466,0.062779803,-0.261412175,0.332612298,0.029424242,-27.49466985,0.161967436,-0.163319648,0.985517825,-0.000435771,0.009812609,0.008508331,-0.019020251,-0.010239798,0.43975451,-8.02519E-05,-0.013462346,0.076507141,-0.028301588,-0.002890806,-0.214414506,0.262878903,0.000739139,0.004137419,0.011085418,-0.000312803,-0.03141515,-0.13185321,-0.160662269,0.822550622,-0.016247248,0.634879805,-0.01413777,-0.171533884,-0.277220206,-0.424722328,0.000739546,0.004201427
0.120675773,-0.214349888,0.661732368,-0.690985899,0.032361444,-25.03899171,-0.230315401,-0.147754569,0.652171459,-0.000408551,-0.005944138,0.003423654,-0.0146294,-0.01814692,0.34935357,0.000226845,-0.009950766,-0.023980417,0.063094885,-0.00071628,-0.167624327,0.14976967,0.000115486,0.035151165,-0.021844898,-0.000905873,-0.082871654,-0.033889796,-0.173770818,0.890303973,-0.019075103,0.372616628,-0.00488266,-0.090910251,-0.256350016,-0.522624578,0.002034828,0.011160691
0.136581098,-0.114945797,0.284845566,-0.308278717,0.01016916,-4.380968783,0.042220324,-0.17519346,1.233001079,-0.000220902,0.003797947,0.012649883,-0.025824733,-0.002003196,0.393386498,-0.000510645,-0.012212302,-0.000932068,0.016043625,-0.000136462,-0.128034361,0.157051476,-0.000660035,0.011147113,0.007236912,-0.000226721,-0.118244792,-0.150324559,-0.271279229,0.857963447,-0.014114454,0.471246173,-0.010387584,-0.07788902,-0.362609925,-0.529300384,0.001175919,0.00673291
0.171226831,-0.204390075,0.429678203,-0.273862771,0.022054363,-20.3629225,0.371532961,-0.036080316,1.337107933,-0.000195728,-0.006711075,0.004425021,-0.033862322,-0.017724987,0.411481255,7.80753E-05,-0.009636465,0.058779332,-0.039976493,-0.001697091,-0.163675787,0.135550574,0.001347537,0.038365834,-0.022590931,-0.000788553,-0.143655576,-0.053747046,-0.226100691,0.740914231,-0.020230521,0.296913543,0.000210098,-0.171692973,-0.385442838,-0.386742105,0.002683672,0.013059135
0.095393932,0.036586259,-0.136059289,0.106384888,0.031824449,-34.83627022,-0.413010643,-0.390571336,0.950267632,-0.000391685,0.021193837,0.013598627,-0.01335524,0.011182934,0.230451936,-0.001553122,-0.004561907,-0.033516147,0.100706971,-0.002130619,-0.14849245,0.116921359,0.001582285,0.015207411,0.012117788,-0.000603833,-0.057396982,-0.133924666,-0.207996551,0.930402309,-0.017686886,0.194369287,-0.000350158,-0.133295747,-0.319492538,-0.379695706,0.000722641,0.004383534
0.145812928,-0.18483017,0.445595268,-0.374311348,0.014460277,-4.354491497,0.186312461,-0.081646274,1.054818395,-0.000329635,0.007946575,0.003518294,-0.025598745,-0.009758004,0.135222646,-8.38876E-06,0.000752205,0.002657229,0.05652237,-0.002768965,-0.091398705,0.059613069,6.39169E-05,-0.003701146,0.0149831,-9.40612E-05,-0.112311198,-0.263590565,-0.277746237,1.128097568,-0.029959912,0.305066157,-0.003188483,-0.071671749,-0.235289765,-0.353144062,0.001958712,0.011535453
0.094968638,0.037176518,-0.153157086,0.155877881,0.033301261,-32.04380461,0.096194245,-0.579031897,0.907399831,-0.000334044,0.006429044,0.018993373,-0.023297868,0.002654632,0.393762696,-0.001560555,-0.011992043,0.042555243,0.000203307,-0.002667475,-0.148606907,0.13758794,0.000805981,0.027358725,-0.015876588,-0.000236273,-0.102990337,0.036879977,-0.11680427,0.944261627,-0.018671367,0.463639585,-0.011130738,-0.080866582,-0.260794517,-0.416747243,0.000874578,0.005041175
0.218955258,-0.430984208,1.076476863,-0.876706281,0.030590768,-25.91272918,0.040668139,0.179663265,1.145669672,-0.000480622,0.013500287,-0.004302768,-0.021692145,-0.021036821,0.326398743,0.00028618,-0.00843516,-0.019885608,0.072931958,-0.001914662,-0.107796734,0.119138216,0.000180535,0.024762888,-0.002367604,-0.000690481,-0.001954932,-0.022291524,-0.122916847,0.996765218,-0.023737919,0.378423794,-0.009995066,-0.177336466,-0.313812904,-0.711813656,0.004848113,0.026980725
0.121321289,-0.043659159,-0.031282233,0.232115144,0.007976535,3.69919509,0.476018542,0.022038303,1.105760229,-0.00025488,-0.015611118,0.002329629,-0.019399768,-0.012600881,0.265804224,4.96937E-05,-0.007768472,-0.024427116,0.032182195,-3.72112E-05,-0.136875096,0.250533353,8.77817E-05,0.023909015,-0.000520456,-0.000390347,-0.117811084,-0.03935265,-0.303672734,1.076869343,-0.02806038,0.412824073,-0.003214183,-0.073953546,-0.233084167,-0.383044714,0.001105419,0.005646188
0.185155593,-0.335074219,0.832689909,-0.680680618,0.009469127,-2.303089954,0.10380996,-0.267928381,0.947614058,-0.000160587,0.003513649,0.012155804,-0.01627723,-0.021457466,0.2895928,0.00028761,-0.008148085,-0.025790355,0.042942605,-0.000441583,-0.142730237,0.163577302,0.000564406,0.003333974,0.006853266,-0.000465698,-0.05995143,-0.062060685,-0.169928522,1.023073735,-0.025205516,0.296556482,0.001097452,-0.10834295,-0.306289484,-0.550500226,0.003198823,0.018980239
0.160491532,-0.240985186,0.530636858,-0.300755653,0.02785158,-36.07649685,0.211868195,0.056547635,1.136046933,-4.78998E-05,0.001455187,-0.002871349,-0.027091129,-0.025578567,0.158839317,0.000102813,-0.000300668,0.02424503,-0.011170022,-0.001607124,-0.172558694,0.145290673,0.000997264,0.020846154,-0.003732128,-0.000685295,-0.134822798,0.015459765,-0.205307625,1.030662268,-0.025939491,0.459465075,-0.006093661,-0.042601936,-0.272243608,-0.341532907,0.002863421,0.017853531
0.045694233,0.21878804,-0.519668877,0.265182228,0.016286803,-9.749244957,0.353303437,0.126849857,1.213228891,-0.000186876,-0.005706802,-0.002543186,-0.034761167,-0.037043717,-0.05892017,0.00096891,0.001315809,-0.045276482,0.079716216,-0.001672525,-0.206397045,0.221283017,0.000399922,0.014808079,0.006497143,-0.000657246,-0.122191167,0.07995998,-0.097413905,1.051440413,-0.023605054,0.412629958,-0.008137168,-0.133187263,-0.286543093,-0.453390491,0.000238258,0.001273965
0.192243116,-0.461801436,1.230250189,-1.038502917,0.010739248,-2.284734242,0.405619657,0.233670282,1.236912138,-0.000307555,-0.006126383,-0.003984723,-0.026946787,-0.024928129,0.267191405,0.000527611,-0.006991896,-0.032306216,0.106019754,-0.001514648,-0.275133567,0.326407886,0.001777622,0.015399293,0.006699765,-0.000756541,-0.112831394,-0.058202533,-0.185369254,1.157049266,-0.031080581,0.338239762,-0.002082348,-0.096379135,-0.226041033,-0.543694618,0.004487959,0.025215491
0.210291211,-0.486325325,1.24817329,-0.993843873,0.037882182,-34.07409201,-0.205742597,-0.348066601,0.698405446,-0.000482612,0.010930908,0.010479217,-0.010255125,0.004372173,0.264578301,-0.000825475,-0.00409632,-0.044529679,0.080647813,-0.000766902,-0.23080445,0.140113903,0.005384099,0.02401817,-0.009852273,-0.000228683,-0.043814205,-0.065962137,-0.133711132,1.030305975,-0.024044958,0.203218523,0.000859229,-0.057615232,-0.259837443,-0.450778666,0.007829924,0.039289844
0.115323546,-0.091271169,0.245683059,-0.252231792,0.010269842,-1.975126764,0.378123117,0.108202393,1.324250786,-0.000274222,-0.013581767,-0.003228819,-0.035088017,-0.015809442,0.138604289,4.935E-05,-0.001120231,-0.016356493,0.068002236,-0.001951777,-0.256852322,0.191570954,0.004142539,0.031377668,-0.009139311,-0.000757098,-0.100104426,0.031235306,-0.23008053,0.960751225,-0.018374663,0.318401567,-0.006415347,-0.09101906,-0.268745873,-0.394709858,0.001201703,0.006227849
0.12038133,-0.054768462,0.089387262,-0.050644164,0.033620814,-32.81470901,0.06645912,-0.324141759,1.016216303,-0.000411343,-0.000825974,0.014901574,-0.023517375,-0.006940879,0.066683824,-0.001014188,-0.002042449,0.016384956,0.05372564,-0.003237786,-0.21928465,0.161491554,0.004358037,0.058374211,-0.025685851,-0.001155672,-0.039496609,-0.276819149,-0.180059146,0.614550457,-0.01231949,0.3766664,-0.004523038,-0.081446466,-0.209364564,-0.417611723,0.001167853,0.006858749
0.119726298,-0.002719843,-0.054830128,0.028577182,-0.004838533,16.55309653,0.161265318,0.186863523,1.512636269,-9.46862E-05,0.011455148,-0.002277951,-0.03892983,-0.023680875,0.180083944,0.000381253,-0.005077574,0.026272841,-0.001352375,-0.001415339,-0.142484896,0.096632789,0.000486527,0.03198081,7.7611E-05,-0.00130636,-0.114407075,-0.076878081,-0.228757107,0.772479702,-0.017432935,0.254616705,-0.003893293,-0.155713458,-0.235058008,-0.289554621,0.0008564,0.00442078
0.17209319,-0.266141395,0.623944547,-0.435831106,0.03497105,-35.98734514,-0.014186224,-0.30276807,0.986594008,-0.000352035,0.01037532,0.016086133,-0.020893394,-8.84689E-05,0.209165224,-0.000354539,-0.004301566,0.020259102,0.019973335,-0.001350274,-0.118715222,0.106348447,0.000391164,0.022178847,0.017617037,-0.001103336,-0.079475017,-0.253418188,-0.246481367,1.002684187,-0.02533836,0.356497192,-0.005836031,-0.083843262,-0.286110848,-0.406296,0.003169417,0.015673992
0.080068072,0.108266063,-0.39928923,0.462076836,0.02644977,-17.42403964,-0.188313652,-0.195113838,0.845062969,-0.000487664,0.015623733,0.010500598,-0.013942015,-0.017225053,0.199518149,-0.000920738,-0.003500475,-0.002099778,0.074033031,-0.001601934,-0.13634222,0.122948868,0.002655329,0.023891273,0.005175838,-0.001076253,-0.047101673,-0.085492766,-0.300866919,0.682681304,-0.011126938,0.333891129,-0.001693106,-0.216779738,-0.257895338,-0.523765565,0.000660894,0.00362928
0.144977459,-0.23372363,0.628371702,-0.570073607,0.015265555,-8.220835494,0.134375019,0.051742493,0.924673023,-0.000254246,0.00014516,-0.000846933,-0.020115695,-0.019564992,0.268283753,0.00024784,-0.005939654,-0.042444121,0.0756953,-0.000343195,-0.224733111,0.219725823,0.001830736,0.031180869,-0.03181689,6.98916E-05,-0.084577287,0.157015209,-0.184182598,1.151988695,-0.026850553,0.494342073,-0.009050828,-0.123676692,-0.224686569,-0.327484488,0.001998955,0.01208907
0.212329512,-0.36308554,0.785745222,-0.463852776,0.023755597,-21.82530378,0.284997753,0.040777924,1.090319172,-0.000229316,-0.013405014,0.002335253,-0.021964078,-0.005833796,0.366368754,-0.001196525,-0.010756683,-0.014956296,0.051531286,-0.002171627,-0.060179883,0.106271464,-0.001329514,-0.000973552,0.009754734,-0.000420865,-0.094261266,0.064648049,-0.141586182,0.989101042,-0.025923035,0.330262041,-0.004536784,-0.047093254,-0.244969282,-0.3108459,0.004776446,0.026356312
0.132056721,-0.159733183,0.430699005,-0.434205699,0.02962763,-28.39274697,-0.021513869,-0.333059922,0.867042479,-0.000341047,0.012005555,0.016739899,-0.013443054,0.000347023,0.480402442,-0.00166022,-0.016347655,-0.009269797,0.019381238,-0.000422527,-0.074746413,0.044819592,-0.000206732,0.010609847,0.013082876,-0.001089104,-0.03809858,-0.109990534,-0.222624264,0.818348319,-0.014313485,0.09715236,0.005051401,-0.116884309,-0.371785038,-0.424343211,0.001734407,0.009476516
0.255929062,-0.685132854,1.830878861,-1.619458432,0.008526544,1.404830814,-0.149471796,-0.001643558,1.192792398,-0.000124944,0.011806304,0.004479243,-0.036269062,-0.022231634,0.318193181,-0.000318378,-0.007524713,-0.053886433,0.095278936,-2.32235E-06,-0.098536655,0.093572469,-0.000914459,-0.006813318,0.023567883,-0.000230882,-0.158106392,-0.315287826,-0.202240249,1.115499539,-0.030709223,0.223557313,7.64213E-05,-0.084918138,-0.401609242,-0.457778067,0.010422796,0.064910087
0.120824725,0.021344386,-0.236934748,0.407065989,0.020644461,-7.878121163,0.143033421,-0.378084021,0.934799295,-0.000412084,-0.002520725,0.014465729,-0.023879416,-0.002352133,0.18870785,-0.000771713,-0.000105682,0.060363644,0.010860298,-0.002570482,-0.181853842,0.173948857,0.002013669,0.030072784,-0.010870727,-0.000813169,-0.09932058,0.022989177,-0.248074973,0.902531423,-0.020303339,0.418398746,-0.007384045,-0.19443768,-0.368041419,-0.533481702,0.000861623,0.005008888
0.103456332,-0.09452522,0.341019346,-0.447952531,0.027118138,-23.57891504,0.206731363,-0.171106038,1.025131188,-0.000478533,0.007159205,0.009717854,-0.016396255,-0.008900289,0.459345573,-0.000160114,-0.01513107,0.010341748,-0.014471836,0.000408709,-0.179679017,0.145760436,0.001323554,-0.000725159,0.015657811,-0.000211848,-0.037267229,-0.059193879,-0.277358676,1.001021069,-0.020543461,0.419067552,-0.006036778,-0.148293642,-0.262936364,-0.337394984,0.00094206,0.005536024
0.179745726,-0.403785684,1.169859273,-1.189403727,0.001037215,10.86213159,0.269776609,-0.03156418,1.321556138,-0.000195555,-0.003005537,0.0045528,-0.031066201,-0.012970148,0.41533074,-0.00102315,-0.012598043,0.001354194,0.037565283,-0.001480163,-0.087222083,0.1007592,-0.000209015,0.008120426,0.014622324,-0.000390303,-0.17802289,0.030604543,-0.292996412,0.878199367,-0.017909087,0.395832997,-0.006429666,-0.119536075,-0.259170358,-0.436278681,0.002911724,0.016913953
0.108920479,-0.002384111,-0.078081246,0.155557863,0.026389898,-22.73574067,0.161915396,-0.287673855,0.989047151,-0.000293141,-0.005914115,0.008227784,-0.018920195,-0.015587996,0.425562271,-0.00051326,-0.01244418,-0.059767795,0.0984282,-0.002193794,-0.162220584,0.190970377,0.001897858,0.026752716,-0.012058866,-0.000286166,-0.069817715,0.086031496,-0.163600979,0.891791392,-0.019330607,0.326941383,-0.007055257,-0.110280316,-0.342357954,-0.42938324,0.000784953,0.004638375
0.237170929,-0.650203178,1.726321758,-1.449624756,0.007476313,-1.028654355,0.225324603,0.287338901,1.355168607,-8.80372E-05,0.000464032,-0.007557804,-0.032258261,-0.03647876,0.275893937,0.000466684,-0.006393323,-0.027612606,0.045977766,-0.001065394,-0.151640758,0.194979134,-0.000164924,0.041242747,-0.017541111,-0.000549236,0.047282387,-0.012828193,-0.187775138,0.69892666,-0.013285602,0.41892018,-0.006108019,-0.031011894,-0.228248865,-0.289335634,0.012052678,0.068144202
0.214474192,-0.40177826,0.844911096,-0.367191289,0.036025345,-38.69862211,0.024860941,-0.274126858,0.835251695,-0.000310143,0.010408325,0.010669345,-0.019975811,-0.00771734,0.242936223,5.629E-05,-0.005882341,-0.003726658,0.007378078,-0.000736369,-0.21734918,0.139935323,0.002597518,0.01784871,0.001661448,-0.000527905,-0.068195476,0.031846859,-0.175067734,1.055318878,-0.029725255,0.483067373,-0.010838688,-0.00716225,-0.20171991,-0.456193797,0.006528945,0.035502805
0.112303226,0.014128211,-0.132982211,0.184390231,0.048283406,-57.2445534,-0.118018543,-0.404107271,0.875296846,-0.000396454,0.011267782,0.009363284,-0.022392654,-0.011168125,0.053521613,-0.00045112,0.003266393,-0.013589256,0.034721628,-0.001293576,-0.171883073,0.185596614,0.002348437,0.010705313,0.015253895,-0.000393527,0.057979827,-0.006875958,-0.298358091,0.943471307,-0.01953933,0.334832389,-0.003293278,-0.086152274,-0.282568324,-0.49825583,0.000848938,0.004794298
0.10909453,-0.03954573,0.086248593,-0.088805531,0.023930669,-20.26221544,0.417880363,-0.108986387,1.076556262,-0.000325822,-0.006790532,0.003600416,-0.025498099,-0.032647202,0.274061553,9.4875E-05,-0.007461854,0.00457599,0.045587098,-0.00271333,-0.199744648,0.190822546,0.002532297,0.042317739,-0.033190262,-0.000586324,-0.063696895,-0.031243083,-0.130448221,1.030394749,-0.020220695,0.380834734,-0.00478177,-0.107848839,-0.335337885,-0.337769688,0.000964241,0.005742787
0.091828074,0.018623884,0.011591924,-0.171161679,0.042263372,-47.62433807,0.079910091,0.053382225,1.169683165,-0.000256697,-0.000556238,-0.006492457,-0.033578715,-0.010999718,0.42616473,0.00020144,-0.009997152,0.002190629,0.054339867,-0.001156878,-0.251974527,0.219467968,0.002533065,0.025207396,-0.00131164,-0.000540447,-0.037066728,0.011866146,-0.159873669,1.143872047,-0.031368001,0.353357129,-0.003305326,-0.089566947,-0.317247806,-0.450254625,0.000596287,0.003423395
0.066378157,0.151430153,-0.415918043,0.329858882,0.037829957,-42.26257807,-0.056985848,-0.097012906,0.993675709,-0.000295295,0.011092902,0.007025961,-0.018845614,-0.034244654,0.179946296,0.00073333,-0.005768517,-0.013098522,0.063941468,-0.00169163,-0.235457683,0.17076684,0.004889692,0.045670366,-0.02134038,-0.000917165,-0.03968588,-0.265733091,-0.203938146,0.847014994,-0.021316363,0.367073701,-0.002499666,-0.120363831,-0.305971612,-0.415046632,0.000447982,0.002460941
0.121732955,-0.094722614,0.150385013,0.036701738,0.019468134,-16.88241171,-0.355800828,-0.309744481,0.916276164,-0.000256636,0.023600697,0.015798093,-0.015290884,-0.009651456,0.411228493,-0.000101557,-0.008640245,-0.058500699,0.062308594,-0.000356247,-0.118909264,0.087375828,0.002361979,0.013137493,-0.005151053,-0.000312658,-0.041080947,0.127900878,-0.074253702,1.202053448,-0.02728884,0.326022649,-0.005556983,-0.119372485,-0.2068903,-0.431622219,0.001477956,0.008656372
0.112918675,-0.052246701,0.05547225,0.072247053,0.049724671,-57.06125209,0.009155615,-0.368811375,0.550233596,-0.000487241,0.008017006,0.012871732,-0.001390927,-0.018933507,0.08983639,8.46439E-05,-0.000449759,-0.086547099,0.126667968,-0.000936564,-0.216092589,0.167657779,0.004026492,0.029079028,0.002915007,-0.000805607,-0.151236315,-0.060441276,-0.19509931,1.125143884,-0.028952114,0.221698279,-0.001432604,-0.205598053,-0.448876579,-0.45578639,0.001082152,0.006750946
